publishedAt,authorDisplayName,textDisplay,likeCount
2025-02-18T14:33:16Z,@tegohbas2,Segeralah pergi Indonesia  tidak butuh ... Indonesia akan maju dan makmur bersama bpk Prabowo yang tegas dan ikhlas,0
2025-02-18T14:32:36Z,@harisdianto8100,Lepas itu kamu kabur.. Jgn pernh sesekali kamu pakai passport indonesia,0
2025-02-18T14:32:10Z,@ibusarmini6570,"Emang klo di negeri org gk bs mati. Di Negara Indonesia paling nikmat paling damai paling makmur klo mau ber usaha apa aja, asal jgn sombong <br>Punya gelar S1, S2 aja ada yg sombong gk mau kerja yg berat, yg susah. Kerja gaji maunya langsung besar. <br>Org hidup itu emang hrs maraton  gk ujuk&quot;langsung sukses.",0
2025-02-18T14:31:34Z,@noviaanggraeni9130,"Ngga usah bawa bawa indonesia kalo kamu mau nyari duit lebih , ngga usah jadi profokasi pake bawa indonesia",0
2025-02-18T14:31:25Z,@harisdianto8100,Negara pun tak perlu kamu..,0
2025-02-18T14:30:11Z,@Sofan09,"Ngapain kabur si,  jangan kan  kabur ke LN,  kabur dari rmh saja perlu bekal,  harus ada yg di tuju, lah kalau hanya modal nekad, jadi gelandangan dong, dari pada. Punya uang untuk kabur ke LN, mending uang nya untuk modal usaha di negeri sendiri,",0
2025-02-18T14:29:47Z,@MochSanusi-f6r,Yang berjiwa pengecut ya begitu sipatnya ?...dikit dikit kabur...dikit dikit kabur ...itu pasti bukan jiwanya orang Nusantara kita yakin itu ..!!,0
2025-02-18T14:29:45Z,@miryanihalim3238,INDONESIA I LOVE YOU,0
2025-02-18T14:29:23Z,@miryanihalim3238,TETAP CINTA INDONESIA,0
2025-02-18T14:28:56Z,@MKorni-d9g,Orang maja orang males berusaha mental penghianat negara,1
2025-02-18T14:28:52Z,@surodadu007,"ya sudah oergi saja dari sini,sampah.",0
2025-02-18T14:27:57Z,@ahmadirwan834,Pemerintah gk tegas seharusnya yg mau pindah silakan saja tapi cabut haknya dari kewarga negara&#39;anya secara orang kaya gini rasa nasinalismenya gk ada,0
2025-02-18T14:27:13Z,@ropikohharahap2158,"Indonesia tdk butuh manusia2 seperti ini, biarkan saja mereka masih banyak anak negeri ini yg mau berjuang memperbaiki dan membangun negeri ini.",0
2025-02-18T14:27:02Z,@redapple5087,Alhamdulillah  saya didup tenang  d indonesia  ❤    kalo anda2 ragu sm indonesia  nggk   usah pulang   kampung  😮,0
2025-02-18T14:26:56Z,@Glagah252,Kabur aja ke korea utara....😅,0
2025-02-18T14:25:24Z,@ZahraAulia-w7f,ya syukurlah pergi dari indonesia gue tak perduli siapa anda GK perlu ribut&quot; dn koar koar di medsos,0
2025-02-18T14:25:09Z,@syedfauzi4642,Tindakan begitu akan memburukkan  Indonesia Kerna warga negara.dn jika mana shj pemimpin ngak benar tuntas shg 10% menghapuskan korupsi akan DTG presiden yg lain hadapi Masalah yg sama dong. DN BT rakyat yg Indonesia yg mudah terpengaruh berita sosmad hoax DN tanpa bukti.mentaliti ini akan merosak keamanan Indonesia Kerna mudah di provokasi,0
2025-02-18T14:24:45Z,@neninuraini8191,"Lu pergi aja jangan balik lagi kami ga butuh kalian dan kalian ga berguna buat bangsa ini, para penghianat bangsa. Kalo sku bangga dengan negeriku Indonesia aplg saat ini infrastruktur sudah jauh lebih baik.. aksi2 bikinan para pembenci yg merasa dirugikan oleh pemerintah jokowi yg selama bertahun tahun mereka telah mereguk uang haram",0
2025-02-18T14:24:31Z,@AbiyanSyafiq-i7u,"Hai orang-orang songong lu balik atautidak Indonesia gak rugi kok lu lari dari Indonesia, Indonesia takkan susah.memang orang kayak lu lebih baik enyah dari negara ini.",0
2025-02-18T14:23:51Z,@HadiPurwanto-ig6zl,Hhhhh silakan minggat dari endonesia tidak butu orang munafek bangsa endonesia kami rakyat endonedia tetap akan hidup di endonesia mati hidup tetap aku anak endonesia yang tidak tau sejara endonesia pasti lari hhhhh maaf ya bagi yang lari dari NKRI endonesia sangat dilindungi allooh swt dan rasuulallooh banyak ulama besar negara muslim pada akhir jaman ingin pinda ke endonesia lebi aman daripada negara lain itu ulama top tingkat kelebihannya secara hakekat tau kalok endonesia dipili allooh SWT untuk menjadi bangsa yang bisa aman dari dajal dan yaudi pun takut dengan bangsa kita endonedia itu ada di Al-Qur&#39;an,0
2025-02-18T14:23:23Z,@Sumbara-v7j,"Makanya persiapkan diri dan keturunan biar jadi manusia Indonesia seutuhnya dong.<br>Kabur ke luar negri ,kabur ajh sana.<br>Disitu ajh dah jelas kepribadiannya kan",0
2025-02-18T14:23:20Z,@rusminirusmini9209,Kalau tidak suka amgkat kaki dri indonesia nkri harga mati,0
2025-02-18T14:22:58Z,@Gustiranda-f5v,"Minggat munggat sana ke amerika ke malaysia atau kemana tujuan anda, negara negara di dunia sedang marak maraknya menanggulangi bencana, malah kalian pindah 😅 pindah sana gak perlu pakai di viralin, mau minggat kok pakai pamitan 😅 persis anak kecil",0
2025-02-18T14:21:01Z,@Sayogo.212,Yakin punya duit jgn2 penghayal yg tdk kesampaian 😂,0
2025-02-18T14:20:02Z,@pee_log,"Kalo biaya kuliah bayar pakai  uangnya sendiri terserah, kalo kuliah beasiswa sih malu lah",0
2025-02-18T14:19:55Z,@marryantorotoro5299,Emang gue pikirin jika lu gak mau mati jdi org indonesia. Bodo amat ....!!!!. Org sprt lu ini toh tdk ada manfaatnya buat mayoritas masyarakat indonesia. Lu pikir... KABUR AJA DULU. Tdk semudah yg lu pikirkan hidup di negara org dg semboyan... Kabur aja dulu. Yg bisa di artikan tanpa di lengkapi dg dokumen2 yg pasti di minta olh negara tujuan. Lu pikir hidup di negara org tanpa punya dokumen2 yg lengkap bisa di pastikan enak. Belum tentu ferguso....!!!! . Aku pribadi pernah jadi PMI ke luar negri dg cara legal ataupun ilegal. Dan sdikit banyak juga tau suka dukanya dan siksaan petugas dr negara tujuan.,0
2025-02-18T14:19:32Z,@MartaZola-zr5yq,Songong...biaya kuliah kalian keluar negri atau kabur keluar negri blm tentu uang dari ortumu uang  halal,0
2025-02-18T14:19:09Z,@rahmahfauziah8265,"Nggak mau balik itu hak anda, saya mendukung karena iitu sifat2 pengecut anda,indonesia tdk butuh anak muda spt kamu,jadi lebih baik enyahlah",0
2025-02-18T14:18:19Z,@dika3981,Anak kemaren sore lagi bercerita.  <br>Suatu saat kamu akan menangis tinggalkan Indonesia,0
2025-02-18T14:18:14Z,@BebenRomli,jig we kalabuuur lah. montong balik deui... modar di luar ge sabodo. aing mah lahir di indonesia. hde gorrng  ge nagara sorangn. atoh.. aing mah klabur... awas mun mantog deui.,0
2025-02-18T14:17:42Z,@TiniAini-e4s,Kabur kabur lah dr negara indonesia itu lbh baik utk kurangi org yv fikiran sempit lht sj mau smp kpn ujung²nya jg blk ke asalnya .minggat sj yg mau minggat,0
2025-02-18T14:17:39Z,@dedikaryadikaryadi7558,"Yang pingin pindah ,pindah saja keluar negri .ngapain daripada ngejelekin Negara sendiri...sono pergi jauh😏😏😏",0
2025-02-18T14:17:34Z,@pianuspianus2233,Betul sekali kumpulkan duit banyak banyak di luar negeri paling tidak 15-20 tahun kemudian pulang percayalah anda akan jadi boss di Indonesia,0
2025-02-18T14:16:43Z,@PasbarPesona,Ya minggat aja dr  indonesia.krn indonesia jg gk btuh manusia2 spt rupa mu yg menjijikkan,0
2025-02-18T14:15:39Z,@GavnLyord,KLO GK mau JD warga negara indonesia silahkan anda pergi .toh negeri ini TDK butuh orang 2 seperti anda sbb negara TDK butuh orang 2 yg GK punya rasa nasionalisme dan patriotik sejati.,0
2025-02-18T14:15:23Z,@sonakroswita3340,"Ya udah pergi aja,, kalo sanggup,..",0
2025-02-18T14:14:49Z,@mmulisin5431,"yo kono minggato,",0
2025-02-18T14:13:51Z,@aderabbani286,Yg mau enak aja ngak usah pulang ke indonesia .warga Indonesia pahit manis kita berjuang bersama sesuai dg kemapuan Ido pido masing masing.yg TDK mampu harus mendukung.,0
2025-02-18T14:13:36Z,@AlifiOne,Kalau pergi dari Indonesia pergi saja.. Indinesia gk butuh rang yg mengeluh.. Orang madani Indonesia tangguh.. MakanY hidup d desa santai aja..,0
2025-02-18T14:13:30Z,@Suviasuffi,"BetuL.SeTuJu Jangan.Kau TUtUp TUTUPi Keadaan.<br>Yang SebeNar nya..<br>Terus Lah BerTerus Terang TanPa.BeBan KaRena BebAn.ManusiA di.KONOHa.Adalah PeJaBAt nya.Sendiri.Yang Banyak.BUsUK.nya..!!! MiRiS. Jika TiDak Ada TeGuRan Dari Allah Bagi MeReka PeLaku KeBOHONGAn Di Negeri nya..Padahal Alam CuAca MenunJukkan Tanda² itu, Sayang nya Manusia itu SeLalu Tak MemPerDuLikan nya..🙏🤔☝️👋",0
2025-02-18T14:13:08Z,@nau-nau19,Alhamdulillah kabur aja dulu..berarti berkurang beban negara oleh manusia banci di NKRI.,0
2025-02-18T14:12:53Z,@FaiAhmad-ne8xp,Kabur aj jangan balik2 ke indo,0
2025-02-18T14:12:35Z,@sopiahardi8023,Jgn meremehkan bangsa sendiri suatu saat akan menyesal ingat itu bangsa indonesia akan menguasai dunia klak insyaAllah,0
2025-02-18T14:12:32Z,@bayupakpahan8584,Yang mau kabur dari indonesia tolong jangan pulang lagi... kalo masih punya malu 😂,0
2025-02-18T14:12:24Z,@supinahsupinah2510,sombong amat...<br>mau balik mau mati di sana suka suka lu lahhhh <br>toh lu cari makan sendiri,0
2025-02-18T14:12:01Z,@estunindi3481,"Saya dengar trump jg akan mendeportasi para imigran keluar dari AS,kecuali kalau sdh jd wn amerika",0
2025-02-18T14:11:21Z,@SujitoSujito-ne3ex,"Tek gak krasan  nok  lndonesa  yo  minggat to , indonesa  gak boto wong  seng gak gelem    bela  negarane  dewe",0
2025-02-18T14:11:01Z,@simonusee,Kalau kabur keluar negeri cabut kewargaan negara.,0
2025-02-18T14:10:19Z,@RayaPutri-k5t,Alhamdulillah indonesia juga tidak butuh orang seperti anda anda,0
2025-02-18T14:10:08Z,@ganttil,Lha bodoamat,0
2025-02-18T14:09:57Z,@SamaranthuRakasiwi,"Kalau ada yg mau biayain gw buat pindah negara gw mau😢,",1
2025-02-18T14:09:54Z,@bayupakpahan8584,Udah yang mau kabur kabur aja ... indonesia negara besar bukan negara kecil yang mudah di urus...,0
2025-02-18T14:09:51Z,@beheraan8882,Sombong..,0
2025-02-18T14:09:14Z,@tamicss4422,"Semoga terkabul kabur dan tidak mati di Indonesia dan jangan pernah pulang atau di pulang kan mayat nya .<br>janji adalah sumpah ,jangan pernah melanggar sumpah janji kalian .<br>aku saja yg kabur sejak jaman presiden Suharto sangat ingin pulang dan pensiun kalau tidak betah sih betah kerja tetapj ngurus2 kontrak visa yg ngak tentu habis nya ,dulu jelas visa berlaku 1 kontrak sekarang kadang 1 thn kadang 2 ,5 thn  2 x sudah harus urus lagi ,harus keluar negara itu",0
2025-02-18T14:09:01Z,@MuhammadyusufAhmad-v3x,"Lebih cepat lbh baik dan sekalian pindah warga negara jangan cuma jadi munafik dan pecundang, negri ini akan lbh makmur maju sejahtera dan damai bila benalu2 cepet2 kabur, kita lht mereka2 yg bilng kabur munafik pecundang tdk",0
2025-02-18T14:08:26Z,@selamat3027,"Sy juga mau ikut kalian hanya saja kemampuan yg blm bisa,,sy pengen tinggal dan pengan jadi wn Brunei saja,",0
2025-02-18T14:08:14Z,@khatab-d1h,Alhamdulillah banyak satu dunia tau Indonesia sedang krisis pemimpin,0
2025-02-18T14:08:01Z,@putrasunda972,Y udah sonoh gak usah pada balik lgi,0
2025-02-18T14:07:10Z,@Jasin-b7h,Tangga kabur. Silahkansaja. Terserah kalian.mau.pergiselamanya.itupilihan.anda.nxgak.adayg.mencegah.silahkan,0
2025-02-18T14:06:49Z,@bustamefendi6915,Terserah kamu nggak usah balik ke Indonesia jg nggak apa2 apa lg bikin susah negara aja,0
2025-02-18T14:06:44Z,@Happyholly-l3r,"Jiwa pengecut ya begitu, pengen kbur.coba kalao jdi orang pintar dan baik hati ,ga mungkin hidup susah.",0
2025-02-18T14:06:40Z,@BapakSupatmo,"Kalo mau MINGGAT YA MINGGAT AJA ASU, banyak BACOT LOE, minggat ya minggat aja gitu aja kok repot",1
2025-02-18T14:06:04Z,@liangliang5931,Jika sudah tidak nyaman di rumah sendiri siapapun akan cari tempat lain untuk tinggal. patut disayangkan pemilik rumah telah membuat anggota  keluarga tidak betah tinggal di rumah.,0
2025-02-18T14:06:00Z,@RevanRevan-i4j,Emang siapa yg peduli lo mati jadi warga negara lain,0
2025-02-18T14:05:58Z,@Kiat_saprol,Ciri2 orang munafik..😂😂,0
2025-02-18T14:05:36Z,@undraywyt4115,Setiap orang punya pilihan .<br>Yang pengen pindah dari indo silahkan . lumayan juga bisa ngurangin kemacetan di jalan .,0
2025-02-18T14:05:23Z,@andasini3004,kalau loe mau minggat ...minggat aja....emang elo  siapa.....  maunya kk disuapin mulu....,0
2025-02-18T14:04:43Z,@birdsong9868,Kekayaan negara entah larinya kemana. Alamnya kaya rakyatnya miskin,0
2025-02-18T14:04:32Z,@notex6256,"Yg mau kabur ke luar negri gwe acungi jempol , ide brilian . Klo sdh gk suka di indonesia sebaiknya tinggalkan indonesia dari pada jadi sampah di indonesia..",0
2025-02-18T14:04:32Z,@sandramurtinureva8568,"Biarkan yg mau pergi pergi saja, bukan cuma elu yg pinter masih banyak rakyat INDONESIA yg cinta tanah airnya apapun kondisinya. TIDAK PERLU DI BESAR BESARKAN...SILAHKAN KABURRRR.....Gue ❤🇮🇩🇮🇩🇮🇩",0
2025-02-18T14:04:24Z,@setyawangendut4517,"Kalau msu kabur aja sendirian gk ajak ajak lu kira enak ,hidup dinegara orang  pergi aja sono pasti lu pingin kembali ke indonesia dg macam kekurangan dan krlebihanya",0
2025-02-18T14:04:11Z,@HsksJdjxh,silah kan,0
2025-02-18T14:03:51Z,@SATRIOPININGIT-ml5qz,YANG MINGGAT MINGGAT AJA DAN NGGAK USAH BALIK LAGI KE INDONESIA!!!!  Saya minta pemerintah tandai PARA PECUNDANG YANG KABUR,0
2025-02-18T14:03:01Z,@mulyonoratnacitra1215,Mati disana memang ada yg peduli,0
2025-02-18T14:02:10Z,@edinalendra6115,Sok Sokan seperti orang punya uang triliunan...kalo mau minggat minggat saja...,0
2025-02-18T14:01:25Z,@jhonagus7013,Indonesia gak ada ruginya.. Indonesia tetap ada walau elu gak ada.. hadeeeh kauak hidup elu penting aja..,0
2025-02-18T14:01:14Z,@JajangJajanG-d7s,Lo para pcundang bangsa kabur ajah sono<br>Lagian lo ga ada manfaat buat bangsa indonesia,0
2025-02-18T14:00:46Z,@smurf1667,Saya mau kesaksian dan membuka yg sebenarnya .mau miskin ekonomi susah tetap cinta indonesia .harus bangga menjadi warga indonesia karena indonesia tertulis di alkitab .negara kepulauan yg dihuni bani kedat artinya umat muslim.begitu cintanya Tuhan pada indonesia .indonesia sangat diberkati .coba bayangka gaji 1juta masih bisa makan .menyekolahkan anak anak.berkat Tuhan itu tidak terbatas dan diluar nalar.bukan tanpa alasan kita di tempatkan di indonesia.bersyykur lah selalu.indonesia menjadi pintu gerbang timur dimana Tuhan mempersiapkan umatnya untuk menyambut kedatangannya ke dua kali.akan terjadi pemulihan dan banyak oramg yg terpanggil.jadi tidak ada alasan untuk kabur. Karena tidak semua negara memiliki kesempatan yg sama seperti indonesia.God bless🎉🎉,0
2025-02-18T14:07:09Z,@smurf1667,Ralat bani kedar,0
2025-02-18T14:00:16Z,@mimimaryani4223,"Silahkan saja kabur, biar diurus agar dicabut hak kewarganegaraan nya",0
2025-02-18T14:00:11Z,@cmschannel550,"Mereka yg pergi dari indonesia biarkan pergi ,karena mereka hanya berjiwa penghianat",0
2025-02-18T14:00:06Z,@zidangilang595,"Pemerintah melek,,, para politisi sedang menjual negaranya pada asing",0
2025-02-18T13:59:54Z,@priyoetawa5149,Sabar sabar semua tunggu... Saja kedepannya gimana pemerintah yang sekarang,0
2025-02-18T13:59:35Z,@herisupangkatpangkat4931,Emangnya lo siapa,0
2025-02-18T13:56:53Z,@zidangilang595,Minggat aja pada sono lah yg pada gak punya syukur hidup di Indonesia,0
2025-02-18T13:55:41Z,@priyoetawa5149,Pergi saja yang JAUH MAS JANGAN KEMBALI LAGI,0
2025-02-18T13:55:06Z,@aditajiagas2187,Mau balik mau gak balik emang gua pikirin itu urusan eluh,0
2025-02-18T13:54:53Z,@ranraharjo-zc5im,aku sarankan kalau tak mau mati sebagai orang indonesia.  pergilah kemana negara yg kalian mau.   sampai matipun orang indonesia tak kekurangan orang yg mau tinggal d indonesia.,0
2025-02-18T13:53:40Z,@Separiput,Bro berpikir dia orang paling berpengaruh bagi kemajuan umat Manusia sampe pemerintah wajib banget memanjakan dia 😂,0
2025-02-18T13:52:08Z,@hariyanto2581,mau pindah ke alam baka juga silahkan sy tetap indonesia😎💪💪💪,0
2025-02-18T13:51:07Z,@adegsukrasta6110,Klo mau kerja keluar negeri ya kerja sajalah.. tidak ada yg larang...itu pilihan kita sendiri,0
2025-02-18T13:51:01Z,@NovalPermana-q1j,😂u mau baik apa gak bodo amat gaak penting jga😂😂😂😂,0
2025-02-18T13:50:56Z,@iimsukardi8423,"Ini orang yg  kalah dalam menghadapi tantangan hidup.jangan membawa bawa nama negara.kalau ingin mengadu nasib diluar negri silahkan saja.punya tekad kemauan/modal merubah nasib mungkin Lebih baik ? sah sah saja.banyak tki 2 kita yang adu nasib bekerja diluar negri yang legal dan ilegal bertaruh nyawa biasa biasa saja tidak menjadi momok yang terus menyalahkan Negara.ini orang yang kalah saja.toh ada yang  jadi pejabat,pengusaha dll hidup adalah tantangan dan seberapa besar kita melawan tantangan itu.ber ikhtiar usaha ibadah dan doa insya Allah terwujud impiannya",0
2025-02-18T13:50:26Z,@wahyuprabowo-x7l,orang kurang bersyukur<br>lihat tu di palestina rakyat <br>mereka setia pada negara <br>klau kabur kabur aja ngk usah ajak ajak ...,0
2025-02-18T13:50:14Z,@AbdulRahman-tw2hp,Pulanglah nak... biarkan para penguasa umbar nafsu berkuasa sampai anak cucunya bila kurang sampai cicitnya... biarkan para penguasa memilih para buzzernya untuk jadi staf2nya... biarkan alam yg menentukan sampai kapan mereka akan serakah kekuasaan demi anak cucu cicit dan kroni2nya,0
2025-02-18T13:50:09Z,@agustomy6082,Baguslah...indonesia tdk butuh orang2 seperti kalian yg taunya protes mulu. Tanpa memberi solusi.,0
2025-02-18T13:49:45Z,@adrimaramis4575,Ya menurut saya ga perlu balik Dan harus dicopot WNI nya,0
2025-02-18T13:49:26Z,@SyukurIsmail-j5t,Kabur aja ga usah pulang lo,0
2025-02-18T13:49:24Z,@riyantowintolo1832,"Dulu, orang jawa banyak yang<br>nekat pergi ke Suriname. Dan<br>mereka sekarang baik² saja, to?",0
2025-02-19T11:20:20Z,@yourdad6259,"Ga nekat ka, itu dulu nenek moyangnya dibawa paksa sebagai budak. Di Afrika juga banyak, contoh di Madagaskar, karena dulu dijadikan budak juga. Kemarin di New Caledonia waktu kerusuhan jg diberitakan banyak orang keturunan Indo, itu jg sama, dulu nenek moyangnya dibawa paksa dari sini dijadikan budak. Kecuali yg di Belanda, Inggris itu pelarian yg dulu dijanjikan daerahnya bisa merdeka oleh Belanda, Inggris.",0
2025-02-18T13:49:07Z,@arieka6071,Sya ska tinggal di Indonesia walau apapun keadaanya sya jga pernah merantau di negri orang,0
2025-02-18T13:49:00Z,@mbahjarot-vm1fr,Kalau mau pindah negara pindah saja dasarnya dirimu itu juga bibit-bibit pejuh pengkianat bangsa. Ikut penjajah kalian dilahirkan dari ras pengkianat.,0
2025-02-18T13:48:52Z,@Ipin-h4o,Pemerintah Negara indonesia GaGal melindungi apalg mensejahterkan rakyatnya,0
2025-02-18T13:48:38Z,@SyukurIsmail-j5t,Persetan dengan kau.pergisaja jangan pulang.nyong,0
2025-02-18T13:47:54Z,@purwoatmodjo3563,"Silahkan pd pergi, kt keturunan pejuang sampai titik darah penghabisan setia dng NKRI... Allahu Akbar...",0
2025-02-18T13:47:09Z,@SuNaryo-x8w,Emang sapa yang mikirin.terus  apa untung ruginnya bagi negara indonesia....ajak aja yang lain yang cara. Berfikirnya seperti Lu.😂😂😂😂😂,0
2025-02-18T13:46:35Z,@abintahandoyo4673,"Mangga yg ingin pergi dari Indonesia...... Jangan &quot;Kabur aja dulu &quot;... Hilangkan kata &quot;dulu&quot;,  tapi &quot;Kabur aja selamanya&quot;....",0
2025-02-18T13:46:22Z,@tbmohsuntaji8716,Orang jelek d larang banyak gaya,0
2025-02-18T13:45:34Z,@IblCell-p3w,Bagi yg berduwit tgl kabur. Klo bagi rakyat miskin gk mampu.. Yauda yg kaya aja kabur.,0
2025-02-18T13:45:34Z,@suriadikisaran1233,"COCOK, KAMU PINDAHLAH BANYAK&quot; KALAU BISA BAWA TEMEN&quot; KAMU  100 JT ORANG BIAR NKRI GAK PUNYA ORANG&quot; YANG TIDAK PATRIOT PADA NEGARANYA..",0
2025-02-18T13:44:54Z,@SuNaryo-x8w,😂😂😂😂😂😂,0
2025-02-18T13:44:25Z,@Nurhadi-fh1iq,Dari pengalaman yg pernah keluar negeri baik pelajar bekerja sampai beranak Pinak  mereka tetap bilang enak di indonesia,0
2025-02-18T13:43:43Z,@wawansuwari3271,Patutnya langsung aja cabut pasport nya biarin nggak blk juga nggak apa2,0
2025-02-18T13:42:57Z,@ElFadel-q1f,"😂.😂 Dari dulu jg banyak yg kabur keluar negri,pengen enaknya aja tidak mau berjuang.itulah sikap yg tidak patriotisme dari segelintir orang orang cuma menuntut dan menuntut tidak mau bekerja dan memberi solusi untuk negri ini.",0
2025-02-18T13:42:42Z,@harry6641,Yang mo minggat.... Ya minggat aja.... Saya tetap Indonesia.... ✌✌✌,0
2025-02-18T13:42:38Z,@syamzaysyamblun8954,Kabur aja lu dan jgn balik LG ke indonesia,0
2025-02-18T13:41:46Z,@Player_Ngendok-1,"Ini sih sebenernya bagian dari propaganda asing dan antek anteknya..jadi kalian antek asing ,yah kalian saja lah yg kabur keluar negri.. Indonesia tdk butuh kalian.!!!",0
2025-02-18T13:41:31Z,@woilah_fantastic5,"Ya mau gimana lagi Indonesia menolak maju akibat pemerintah tak peduli dengan masyarakat tapi hanya peduli dengan pundi-pundi harta, andai saja kita dapat hidup sejahtera seperti jaman presiden Soeharto menjabat sebagai presiden",0
